Community ID (AWS),Inspire_Name,Ad Unit Name (DFP),Topic_ID (DFP…sometimes AWS),topic_name_id
200122,parasitic-diseases,parasitic-diseases,799,living-with-a-parasitic-disease
200122,parasitic-diseases,parasitic-diseases,800,family-and-friends
200122,parasitic-diseases,parasitic-diseases,797,symptoms
200122,parasitic-diseases,parasitic-diseases,798,treatment
200122,parasitic-diseases,parasitic-diseases,801,in-the-news
200020,parents-of-children-with-disabilities,parents-of-children-with-disabilities,810,raising-a-child-with-a-disability
200020,parents-of-children-with-disabilities,parents-of-children-with-disabilities,811,family-dynamics
200020,parents-of-children-with-disabilities,parents-of-children-with-disabilities,812,schooling
200020,parents-of-children-with-disabilities,parents-of-children-with-disabilities,813,medical-and-therapeutic-intervention
200020,parents-of-children-with-disabilities,parents-of-children-with-disabilities,814,in-the-news
200123,parkinsons-disease,parkinsons-disease,815,newly-diagnosed
200123,parkinsons-disease,parkinsons-disease,816,living-with-parkinsons
200123,parkinsons-disease,parkinsons-disease,819,caring-for-someone-with-parkinsons
200123,parkinsons-disease,parkinsons-disease,820,family-and-friends
200123,parkinsons-disease,parkinsons-disease,817,symptoms
200123,parkinsons-disease,parkinsons-disease,818,treatment
200123,parkinsons-disease,parkinsons-disease,821,in-the-news
200182,pediatric-palliative-care,pediatric-palliative-care,1820,newly-diagnosed
200182,pediatric-palliative-care,pediatric-palliative-care,1821,raising-a-child-with-a-serious-illness
200182,pediatric-palliative-care,pediatric-palliative-care,1822,financial-issues
200182,pediatric-palliative-care,pediatric-palliative-care,1823,emotional-support-for-my-child
200182,pediatric-palliative-care,pediatric-palliative-care,1824,emotional-support-for-parents-and-siblings
200182,pediatric-palliative-care,pediatric-palliative-care,1825,how-my-childs-illness-has-changed-my-life
200182,pediatric-palliative-care,pediatric-palliative-care,1826,resources
200182,pediatric-palliative-care,pediatric-palliative-care,1827,open-discussion
200226,peyronies-disease,peyronies-disease,2620,general-questions-and-comments
200226,peyronies-disease,peyronies-disease,2621,working-with-your-doctor
200226,peyronies-disease,peyronies-disease,2622,living-with-peyronies-disease
200226,peyronies-disease,peyronies-disease,2623,relationships-and-intimacy
200226,peyronies-disease,peyronies-disease,2624,emotional-impact
200226,peyronies-disease,peyronies-disease,2625,oral-medication-treatments
200226,peyronies-disease,peyronies-disease,2626,injections
200226,peyronies-disease,peyronies-disease,2627,devices
200226,peyronies-disease,peyronies-disease,2628,other-non-surgical-treatment-options
200226,peyronies-disease,peyronies-disease,2629,surgery
200226,peyronies-disease,peyronies-disease,2630,for-partners
200226,peyronies-disease,peyronies-disease,2631,news-and-research
200226,peyronies-disease,peyronies-disease,2632,advocacy-and-awareness
200124,preemie,preemie,826,introduce-your-very-important-preemie-vip
200124,preemie,preemie,822,in-the-nicu-picu
200124,preemie,preemie,823,at-home-years-1-5
200124,preemie,preemie,824,at-school-years-6-12
200124,preemie,preemie,2685,at-high-school-and-beyond-years-13
200124,preemie,preemie,2686,preemies-with-cp
200124,preemie,preemie,2687,preemies-with-feeding-issues
200124,preemie,preemie,2763,33-36-week-preemies
200124,preemie,preemie,2385,working-preemie-moms
200124,preemie,preemie,825,preemie-pregnancy
200124,preemie,preemie,827,fathers-of-preemies
200124,preemie,preemie,2947,adult-preemies-connect
200124,preemie,preemie,2878,preemie-hope
200124,preemie,preemie,2467,preemie-angels
200124,preemie,preemie,2762,preemie-tips
200124,preemie,preemie,828,open-discussion
200124,preemie,preemie,829,help-desk
200179,pregnancy-and-parenting,pregnancy-and-parenting,1740,pregnancy
200179,pregnancy-and-parenting,pregnancy-and-parenting,1741,pregnancy-advice
200179,pregnancy-and-parenting,pregnancy-and-parenting,1742,healthy-and-fit-pregnancy
200179,pregnancy-and-parenting,pregnancy-and-parenting,1743,preparing-for-baby
200179,pregnancy-and-parenting,pregnancy-and-parenting,1744,dealing-with-emotions
200179,pregnancy-and-parenting,pregnancy-and-parenting,1745,multiples
200179,pregnancy-and-parenting,pregnancy-and-parenting,1746,preemies
200179,pregnancy-and-parenting,pregnancy-and-parenting,1747,caring-for-infants
200179,pregnancy-and-parenting,pregnancy-and-parenting,1748,caring-for-toddlers
200179,pregnancy-and-parenting,pregnancy-and-parenting,1749,caring-for-children-with-special-needs
200179,pregnancy-and-parenting,pregnancy-and-parenting,1750,trying-to-conceive
200179,pregnancy-and-parenting,pregnancy-and-parenting,1751,adoption
200179,pregnancy-and-parenting,pregnancy-and-parenting,1752,thriving-as-a-person
200179,pregnancy-and-parenting,pregnancy-and-parenting,1753,questions
200179,pregnancy-and-parenting,pregnancy-and-parenting,1754,community-help-desk
200126,prostate-diseases,prostate-diseases,848,screening
200126,prostate-diseases,prostate-diseases,849,enlarged-prostate
200126,prostate-diseases,prostate-diseases,850,other-prostate-diseases
200126,prostate-diseases,prostate-diseases,851,life-with-a-prostate-disease
200126,prostate-diseases,prostate-diseases,854,family-and-friends
200126,prostate-diseases,prostate-diseases,852,symptoms
200126,prostate-diseases,prostate-diseases,853,treatment
200126,prostate-diseases,prostate-diseases,855,in-the-news
200237,pulmonary-arterial-hypertension-pah,pulmonary-arterial-hypertension-pah,2795,the-diagnosis-process
200237,pulmonary-arterial-hypertension-pah,pulmonary-arterial-hypertension-pah,2796,newly-diagnosed
200237,pulmonary-arterial-hypertension-pah,pulmonary-arterial-hypertension-pah,2797,pah-medications
200237,pulmonary-arterial-hypertension-pah,pulmonary-arterial-hypertension-pah,2798,surgery-for-pah
200237,pulmonary-arterial-hypertension-pah,pulmonary-arterial-hypertension-pah,2799,lifestyle-changes-for-pah
200237,pulmonary-arterial-hypertension-pah,pulmonary-arterial-hypertension-pah,2800,symptom-management
200237,pulmonary-arterial-hypertension-pah,pulmonary-arterial-hypertension-pah,2801,living-with-pah
200237,pulmonary-arterial-hypertension-pah,pulmonary-arterial-hypertension-pah,2802,conditions-related-to-pah
200237,pulmonary-arterial-hypertension-pah,pulmonary-arterial-hypertension-pah,2803,family-friends-and-caregivers
200237,pulmonary-arterial-hypertension-pah,pulmonary-arterial-hypertension-pah,2804,clinical-trials
200237,pulmonary-arterial-hypertension-pah,pulmonary-arterial-hypertension-pah,2805,prevention
200237,pulmonary-arterial-hypertension-pah,pulmonary-arterial-hypertension-pah,2806,advocacy-and-awareness
200128,rare-disease-and-genetic-conditions,rare-disease-and-genetic-conditions,861,getting-a-diagnosis
200128,rare-disease-and-genetic-conditions,rare-disease-and-genetic-conditions,862,how-my-disease-has-changed-my-life
200128,rare-disease-and-genetic-conditions,rare-disease-and-genetic-conditions,863,financial-issues
200128,rare-disease-and-genetic-conditions,rare-disease-and-genetic-conditions,864,tips-for-caregivers
200128,rare-disease-and-genetic-conditions,rare-disease-and-genetic-conditions,865,my-child-and-school
200128,rare-disease-and-genetic-conditions,rare-disease-and-genetic-conditions,866,finding-emotional-support
200128,rare-disease-and-genetic-conditions,rare-disease-and-genetic-conditions,867,finding-a-doctor
200128,rare-disease-and-genetic-conditions,rare-disease-and-genetic-conditions,868,sibling-issues
200128,rare-disease-and-genetic-conditions,rare-disease-and-genetic-conditions,869,my-disease-has-no-treatment
200128,rare-disease-and-genetic-conditions,rare-disease-and-genetic-conditions,870,medicare-medicaid-and-medical-insurance
200022,recipe-sharing,recipe-sharing,871,family-pleasers
200022,recipe-sharing,recipe-sharing,872,quick-meals
200022,recipe-sharing,recipe-sharing,873,healthy-picks
200022,recipe-sharing,recipe-sharing,874,vegetarian-and-vegan
200022,recipe-sharing,recipe-sharing,875,egg-and-dairy-free
200022,recipe-sharing,recipe-sharing,876,wheat-and-gluten-free
200023,reconstructive-surgery,reconstructive-surgery,877,my-story
200023,reconstructive-surgery,reconstructive-surgery,878,results
200023,reconstructive-surgery,reconstructive-surgery,879,complications
200023,reconstructive-surgery,reconstructive-surgery,880,questions
200023,reconstructive-surgery,reconstructive-surgery,881,family-and-friends
200023,reconstructive-surgery,reconstructive-surgery,882,in-the-news
200107,red-hot-mamas-menopause,red-hot-mamas-menopause,671,the-menopause-experience
200107,red-hot-mamas-menopause,red-hot-mamas-menopause,668,managing-menopause-symptoms
200107,red-hot-mamas-menopause,red-hot-mamas-menopause,2662,choosing-a-doctor
200107,red-hot-mamas-menopause,red-hot-mamas-menopause,669,hormone-replacement-therapy
200107,red-hot-mamas-menopause,red-hot-mamas-menopause,670,alternatives-to-hormone-replacement
200107,red-hot-mamas-menopause,red-hot-mamas-menopause,2661,lifestyle-modifications
200107,red-hot-mamas-menopause,red-hot-mamas-menopause,673,news-and-research
200263,retinal-blindness,retinal-blindness,3211,announcements
200263,retinal-blindness,retinal-blindness,3193,genetic-testing
200263,retinal-blindness,retinal-blindness,3194,individualized-education-plan-iep
200263,retinal-blindness,retinal-blindness,3195,braille
200263,retinal-blindness,retinal-blindness,3196,assistive-technology
200263,retinal-blindness,retinal-blindness,3197,gene-therapy
200263,retinal-blindness,retinal-blindness,3198,vision-rehabilitation
200024,running,running,883,getting-started
200024,running,running,884,training-and-motivation
200024,running,running,885,injuries
200024,running,running,886,races
200024,running,running,887,great-runs
200024,running,running,888,in-the-news
200057,sads-foundation,sads-foundation,229,building-awareness
200057,sads-foundation,sads-foundation,230,clinical-and-scientific-research
200057,sads-foundation,sads-foundation,231,ecg-screening-for-athletes
200057,sads-foundation,sads-foundation,232,genetic-testing
200057,sads-foundation,sads-foundation,233,health-insurance-experiences
200057,sads-foundation,sads-foundation,234,tales-of-the-heart-memorials-and-tributes
200057,sads-foundation,sads-foundation,235,teen-chat
200057,sads-foundation,sads-foundation,236,help-desk
200129,salivary-gland-disorders,salivary-gland-disorders,889,my-diagnosis
200129,salivary-gland-disorders,salivary-gland-disorders,892,living-with-a-salivary-gland-disorder
200129,salivary-gland-disorders,salivary-gland-disorders,890,symptoms
200129,salivary-gland-disorders,salivary-gland-disorders,891,treatment
200129,salivary-gland-disorders,salivary-gland-disorders,893,in-the-news
200195,sarcopenia,sarcopenia,2100,welcome
200195,sarcopenia,sarcopenia,2101,living-with-sarcopenia
200195,sarcopenia,sarcopenia,2102,exercise
200195,sarcopenia,sarcopenia,2103,nutrition
200195,sarcopenia,sarcopenia,2104,safety-and-fall-prevention
200195,sarcopenia,sarcopenia,2105,family-and-caregivers
200195,sarcopenia,sarcopenia,2106,open-discussion
200187,scleroderma-foundation,scleroderma-foundation,1920,newly-diagnosed
200187,scleroderma-foundation,scleroderma-foundation,1921,systemic-scleroderma
200187,scleroderma-foundation,scleroderma-foundation,1922,localized-scleroderma
200187,scleroderma-foundation,scleroderma-foundation,1923,juvenile-scleroderma
200187,scleroderma-foundation,scleroderma-foundation,2987,male-patients
200187,scleroderma-foundation,scleroderma-foundation,1926,family-friends-and-caregivers
200187,scleroderma-foundation,scleroderma-foundation,1925,how-my-diagnosis-has-changed-my-life
200187,scleroderma-foundation,scleroderma-foundation,1924,treatment-options
200187,scleroderma-foundation,scleroderma-foundation,1927,general-discussion
200187,scleroderma-foundation,scleroderma-foundation,1929,news-updates-and-alerts
200187,scleroderma-foundation,scleroderma-foundation,1928,jokes
200131,seizures,seizures,899,epilepsy
200131,seizures,seizures,900,other-seizure-disorders
200131,seizures,seizures,901,living-with-seizures
200131,seizures,seizures,902,raising-a-child-with-a-seizure-disorder
200131,seizures,seizures,904,family-and-friends
200131,seizures,seizures,903,treatment
200131,seizures,seizures,905,in-the-news
200132,senior-health,senior-health,906,independence
200132,senior-health,senior-health,907,illnesses
200132,senior-health,senior-health,908,fitness-and-nutrition
200132,senior-health,senior-health,909,memory
200132,senior-health,senior-health,910,family-and-friends
200132,senior-health,senior-health,911,in-the-news
200217,short-bowel-syndrome-foundation,short-bowel-syndrome-foundation,2486,newly-diagnosed
200217,short-bowel-syndrome-foundation,short-bowel-syndrome-foundation,2487,medications
200217,short-bowel-syndrome-foundation,short-bowel-syndrome-foundation,2488,exercise-diet-and-nutrition
200217,short-bowel-syndrome-foundation,short-bowel-syndrome-foundation,2489,surgery
200217,short-bowel-syndrome-foundation,short-bowel-syndrome-foundation,2490,patient-physician-relationships
200217,short-bowel-syndrome-foundation,short-bowel-syndrome-foundation,2491,family-friends-and-caregivers
200217,short-bowel-syndrome-foundation,short-bowel-syndrome-foundation,2492,awareness-and-advocacy
200134,sickle-cell-anemia,sickle-cell-anemia,923,sickle-cell-trait
200134,sickle-cell-anemia,sickle-cell-anemia,924,sickle-cell-anemia
200134,sickle-cell-anemia,sickle-cell-anemia,927,raising-a-child-with-sickle-cell-anemia
200134,sickle-cell-anemia,sickle-cell-anemia,928,living-with-sickle-cell-anemia
200134,sickle-cell-anemia,sickle-cell-anemia,929,family-and-friends
200134,sickle-cell-anemia,sickle-cell-anemia,925,symptoms
200134,sickle-cell-anemia,sickle-cell-anemia,926,treatment
200134,sickle-cell-anemia,sickle-cell-anemia,930,in-the-news
200135,skin-cancer,skin-cancer,931,screening-and-prevention
200135,skin-cancer,skin-cancer,934,living-with-skin-cancer
200135,skin-cancer,skin-cancer,935,life-after-skin-cancer
200135,skin-cancer,skin-cancer,936,family-and-friends
200135,skin-cancer,skin-cancer,932,symptoms
200135,skin-cancer,skin-cancer,933,treatment
200135,skin-cancer,skin-cancer,937,in-the-news
200136,skin-conditions,skin-conditions,938,acne
200136,skin-conditions,skin-conditions,939,allergies
200136,skin-conditions,skin-conditions,940,dry-skin
200136,skin-conditions,skin-conditions,941,rashes
200136,skin-conditions,skin-conditions,942,shingles
200136,skin-conditions,skin-conditions,943,other-conditions
200136,skin-conditions,skin-conditions,944,living-with-a-skin-condition
200136,skin-conditions,skin-conditions,947,family-and-friends
200136,skin-conditions,skin-conditions,945,symptoms
200136,skin-conditions,skin-conditions,946,treatment
200136,skin-conditions,skin-conditions,948,in-the-news
200137,sleep-disorders,sleep-disorders,949,coping-with-sleep-disorders
200137,sleep-disorders,sleep-disorders,950,how-my-diagnosis-changed-my-life
200137,sleep-disorders,sleep-disorders,951,emotional-and-psychological-issues
200137,sleep-disorders,sleep-disorders,952,teens-and-sleep
200137,sleep-disorders,sleep-disorders,953,experiences-with-medical-treatments
200137,sleep-disorders,sleep-disorders,954,experiences-with-prescription-medications
200137,sleep-disorders,sleep-disorders,955,experiences-with-healthcare-professionals
200137,sleep-disorders,sleep-disorders,956,experiences-with-alternative-treatments
200137,sleep-disorders,sleep-disorders,957,shift-work
200137,sleep-disorders,sleep-disorders,958,new-parents
200137,sleep-disorders,sleep-disorders,959,night-owls
200137,sleep-disorders,sleep-disorders,960,in-the-news
200138,soft-tissue-sarcomas,soft-tissue-sarcomas,961,newly-diagnosed
200138,soft-tissue-sarcomas,soft-tissue-sarcomas,962,my-diagnosis
200138,soft-tissue-sarcomas,soft-tissue-sarcomas,965,emotional-support
200138,soft-tissue-sarcomas,soft-tissue-sarcomas,966,living-with-a-soft-tissue-sarcoma
200138,soft-tissue-sarcomas,soft-tissue-sarcomas,967,family-and-friends
200138,soft-tissue-sarcomas,soft-tissue-sarcomas,963,symptoms
200138,soft-tissue-sarcomas,soft-tissue-sarcomas,964,treatment
200138,soft-tissue-sarcomas,soft-tissue-sarcomas,968,in-the-news
200254,spinal-csf-leak,spinal-csf-leak-foundation,3040,introduce-yourself
200254,spinal-csf-leak,spinal-csf-leak-foundation,3041,symptoms
200254,spinal-csf-leak,spinal-csf-leak-foundation,3042,diagnosis
200254,spinal-csf-leak,spinal-csf-leak-foundation,3043,treatment
200254,spinal-csf-leak,spinal-csf-leak-foundation,3044,post-treatment
200254,spinal-csf-leak,spinal-csf-leak-foundation,3045,neurologic-issues
200254,spinal-csf-leak,spinal-csf-leak-foundation,3046,pain-management
200254,spinal-csf-leak,spinal-csf-leak-foundation,3047,assistive-devices
200254,spinal-csf-leak,spinal-csf-leak-foundation,3048,news-and-research
200254,spinal-csf-leak,spinal-csf-leak-foundation,3049,heritable-disorders-of-connective-tissue
200254,spinal-csf-leak,spinal-csf-leak-foundation,3050,dysautonomia
200254,spinal-csf-leak,spinal-csf-leak-foundation,3051,nutrition-and-supplements
200254,spinal-csf-leak,spinal-csf-leak-foundation,3052,exercise-physical-therapy
200254,spinal-csf-leak,spinal-csf-leak-foundation,3053,disability-insurance-issues
200254,spinal-csf-leak,spinal-csf-leak-foundation,3054,general-discussion
200254,spinal-csf-leak,spinal-csf-leak-foundation,3055,just-for-fun
200224,stop-caid-now,stop-caid-now,2582,newly-diagnosed
200224,stop-caid-now,stop-caid-now,2583,blau-syndrome
200224,stop-caid-now,stop-caid-now,2584,candle-syndrome
200224,stop-caid-now,stop-caid-now,2585,dira-syndrome
200224,stop-caid-now,stop-caid-now,2586,familial-cold-autoinflammatory-syndrome-fcas
200224,stop-caid-now,stop-caid-now,2587,familial-mediterranean-fever-fmf
200224,stop-caid-now,stop-caid-now,2588,gaucher-disease
200224,stop-caid-now,stop-caid-now,2589,hereditary-angioedema-hae
200224,stop-caid-now,stop-caid-now,2590,hyper-igd-syndrome-hids
200224,stop-caid-now,stop-caid-now,2591,juvenile-idiopathic-rheumatoid-arthritis
200224,stop-caid-now,stop-caid-now,2592,majeed-syndrome
200224,stop-caid-now,stop-caid-now,2593,muckle-wells-syndrome-mws
200224,stop-caid-now,stop-caid-now,2594,nomid-cinca-syndrome
200224,stop-caid-now,stop-caid-now,2595,papa-syndrome
200224,stop-caid-now,stop-caid-now,2596,schnitzler-syndrome
200224,stop-caid-now,stop-caid-now,2597,spondylarthritis-spondylitis
200224,stop-caid-now,stop-caid-now,2598,traps
200224,stop-caid-now,stop-caid-now,2599,wegeners-granulomatosis
200224,stop-caid-now,stop-caid-now,2600,financial-insurance-issues
200224,stop-caid-now,stop-caid-now,2601,advocacy-and-awareness
200224,stop-caid-now,stop-caid-now,2602,general-discussion
200139,stop-sarcoidosis,stop-sarcoidosis,970,living-with-sarcoidosis
200139,stop-sarcoidosis,stop-sarcoidosis,971,treatment-decisions
200139,stop-sarcoidosis,stop-sarcoidosis,972,triggers
200139,stop-sarcoidosis,stop-sarcoidosis,973,emotional-support
200139,stop-sarcoidosis,stop-sarcoidosis,974,family-and-friends
200139,stop-sarcoidosis,stop-sarcoidosis,975,help-desk
200139,stop-sarcoidosis,stop-sarcoidosis,969,symptoms
200141,stroke,stroke,981,i-had-a-stroke
200141,stroke,stroke,983,treatment-and-rehabilitation
200141,stroke,stroke,984,life-after-a-stroke
200141,stroke,stroke,985,caregivers-corner
200141,stroke,stroke,986,family-and-friends
200141,stroke,stroke,982,symptoms
200141,stroke,stroke,987,in-the-news
200142,sudden-cardiac-arrest-association,sudden-cardiac-arrest-association,988,surviving-sca
200142,sudden-cardiac-arrest-association,sudden-cardiac-arrest-association,989,living-with-an-icd
200142,sudden-cardiac-arrest-association,sudden-cardiac-arrest-association,990,scaa-ambassadors
200142,sudden-cardiac-arrest-association,sudden-cardiac-arrest-association,991,scaa-affiliates
200142,sudden-cardiac-arrest-association,sudden-cardiac-arrest-association,992,promoting-cpr-and-aeds
200142,sudden-cardiac-arrest-association,sudden-cardiac-arrest-association,993,medical-and-scientific-research
200142,sudden-cardiac-arrest-association,sudden-cardiac-arrest-association,994,state-and-local-advocacy
200142,sudden-cardiac-arrest-association,sudden-cardiac-arrest-association,995,dealing-with-loss
200142,sudden-cardiac-arrest-association,sudden-cardiac-arrest-association,996,tips-for-caregivers
200242,systemic-juvenile-idiopathic-arthritis-sjia,systemic-juvenile-idiopathic-arthritis-sjia,2879,newly-diagnosed
200242,systemic-juvenile-idiopathic-arthritis-sjia,systemic-juvenile-idiopathic-arthritis-sjia,2880,symptoms
200242,systemic-juvenile-idiopathic-arthritis-sjia,systemic-juvenile-idiopathic-arthritis-sjia,2881,medications-and-therapies
200242,systemic-juvenile-idiopathic-arthritis-sjia,systemic-juvenile-idiopathic-arthritis-sjia,2882,growth-and-development
200242,systemic-juvenile-idiopathic-arthritis-sjia,systemic-juvenile-idiopathic-arthritis-sjia,2883,support-for-parents
200242,systemic-juvenile-idiopathic-arthritis-sjia,systemic-juvenile-idiopathic-arthritis-sjia,2884,financial-challenges-and-resources
200242,systemic-juvenile-idiopathic-arthritis-sjia,systemic-juvenile-idiopathic-arthritis-sjia,2885,advocacy
200242,systemic-juvenile-idiopathic-arthritis-sjia,systemic-juvenile-idiopathic-arthritis-sjia,2886,in-the-news
200211,talk-psoriasis,talk-psoriasis,2388,psoriasis
200211,talk-psoriasis,talk-psoriasis,2389,psoriatic-arthritis
200211,talk-psoriasis,talk-psoriasis,2390,complementary-and-alternative
200211,talk-psoriasis,talk-psoriasis,2391,parents-friends-and-family
200211,talk-psoriasis,talk-psoriasis,2392,teens-and-young-adults
200211,talk-psoriasis,talk-psoriasis,2393,insurance-and-disability-issues
200211,talk-psoriasis,talk-psoriasis,2394,emotional-support-and-coping-techniques
200211,talk-psoriasis,talk-psoriasis,2395,advocacy-for-a-cure
200211,talk-psoriasis,talk-psoriasis,2396,psoriasis-community-news
200211,talk-psoriasis,talk-psoriasis,2397,walk-to-cure-psoriasis
200211,talk-psoriasis,talk-psoriasis,2398,conversations
200144,teen-health,teen-health,1008,growth-and-development
200144,teen-health,teen-health,1009,illnesses
200144,teen-health,teen-health,1010,nutrition
200144,teen-health,teen-health,1011,fitness
200144,teen-health,teen-health,1012,relationships-and-sexuality
200144,teen-health,teen-health,1013,questions
200144,teen-health,teen-health,1014,in-the-news
200145,testicular-cancer,testicular-cancer,3118,self-exam
200145,testicular-cancer,testicular-cancer,1015,diagnosis
200145,testicular-cancer,testicular-cancer,1016,living-with-cancer
200145,testicular-cancer,testicular-cancer,1019,life-after-testicular-cancer
200145,testicular-cancer,testicular-cancer,1020,family-and-friends
200145,testicular-cancer,testicular-cancer,1017,symptoms
200145,testicular-cancer,testicular-cancer,1018,treatment
200145,testicular-cancer,testicular-cancer,1021,in-the-news
200146,the-childrens-inn,the-childrens-inn,3154,families-of-children-with-rare-diseases
200146,the-childrens-inn,the-childrens-inn,2773,my-first-visit-to-the-childrens-inn-at-nih
200146,the-childrens-inn,the-childrens-inn,2774,navigating-bethesda-and-washington-dc
200146,the-childrens-inn,the-childrens-inn,2775,participating-in-clinical-trials-at-nih
200146,the-childrens-inn,the-childrens-inn,2776,pediatric-cancer-treatment-at-nih
200146,the-childrens-inn,the-childrens-inn,2777,bone-marrow-transplants-at-nih
200146,the-childrens-inn,the-childrens-inn,2778,undiagnosed-disease-program
200146,the-childrens-inn,the-childrens-inn,2779,rare-and-genetic-diagnosis
200146,the-childrens-inn,the-childrens-inn,2780,mental-health-studies-at-nih
200146,the-childrens-inn,the-childrens-inn,2781,education-during-and-after-treatment
200146,the-childrens-inn,the-childrens-inn,2782,programs-and-activities-at-the-childrens-inn
200146,the-childrens-inn,the-childrens-inn,2783,siblings-of-pediatric-patients
200146,the-childrens-inn,the-childrens-inn,2784,recipe-box
200146,the-childrens-inn,the-childrens-inn,2785,guest-book
200256,the-lipedema-project,the-lipedema-project,3067,lipedema-description
200256,the-lipedema-project,the-lipedema-project,3068,lipedema-symptoms
200256,the-lipedema-project,the-lipedema-project,3069,lipedema-stages
200256,the-lipedema-project,the-lipedema-project,3070,compression
200256,the-lipedema-project,the-lipedema-project,3071,complete-decongestive-therapy-cdt-manual-lymph-drainage-mld
200256,the-lipedema-project,the-lipedema-project,3072,liposuction
200256,the-lipedema-project,the-lipedema-project,3073,lipedema-doctors-therapists
200256,the-lipedema-project,the-lipedema-project,3074,diet-exercise
200256,the-lipedema-project,the-lipedema-project,3075,lipedema-anti-fat-bias-in-the-medical-community
200256,the-lipedema-project,the-lipedema-project,3145,lipedema-events
200210,thyca-thyroid-cancer-survivors-association,thyca-thyroid-cancer-survivors-association,2372,papillary-and-follicular-thyroid-cancer-differentiated
200210,thyca-thyroid-cancer-survivors-association,thyca-thyroid-cancer-survivors-association,2373,medullary-thyroid-cancer
200210,thyca-thyroid-cancer-survivors-association,thyca-thyroid-cancer-survivors-association,2374,multiple-endocrine-neoplasia-type-2-men2
200210,thyca-thyroid-cancer-survivors-association,thyca-thyroid-cancer-survivors-association,2375,anaplastic-thyroid-cancer
200210,thyca-thyroid-cancer-survivors-association,thyca-thyroid-cancer-survivors-association,2376,pediatric-thyroid-cancer
200210,thyca-thyroid-cancer-survivors-association,thyca-thyroid-cancer-survivors-association,2888,surgery
200210,thyca-thyroid-cancer-survivors-association,thyca-thyroid-cancer-survivors-association,2377,using-targeted-therapies
200210,thyca-thyroid-cancer-survivors-association,thyca-thyroid-cancer-survivors-association,2603,low-iodine-diet
200210,thyca-thyroid-cancer-survivors-association,thyca-thyroid-cancer-survivors-association,2887,radioactive-iodine
200210,thyca-thyroid-cancer-survivors-association,thyca-thyroid-cancer-survivors-association,3156,thyroid-replacement-medication
200210,thyca-thyroid-cancer-survivors-association,thyca-thyroid-cancer-survivors-association,2378,childbearing-and-thyroid-cancer
200210,thyca-thyroid-cancer-survivors-association,thyca-thyroid-cancer-survivors-association,2379,long-term-survivors
200210,thyca-thyroid-cancer-survivors-association,thyca-thyroid-cancer-survivors-association,2380,mental-challenges-of-living-with-thyroid-cancer
200210,thyca-thyroid-cancer-survivors-association,thyca-thyroid-cancer-survivors-association,2381,young-adults-and-thyroid-cancer
200210,thyca-thyroid-cancer-survivors-association,thyca-thyroid-cancer-survivors-association,2382,family-members-and-caregivers
200210,thyca-thyroid-cancer-survivors-association,thyca-thyroid-cancer-survivors-association,2383,in-memoriam-love-loss-and-legacy
200210,thyca-thyroid-cancer-survivors-association,thyca-thyroid-cancer-survivors-association,2384,thyca-fundraising-and-thyroid-cancer-research-grants
200147,thyroid-diseases,thyroid-diseases,1036,hypothyroidism
200147,thyroid-diseases,thyroid-diseases,1037,hyperthyroidism
200147,thyroid-diseases,thyroid-diseases,1038,other-thyroid-diseases
200147,thyroid-diseases,thyroid-diseases,1041,living-with-a-thyroid-disease
200147,thyroid-diseases,thyroid-diseases,1042,family-and-friends
200147,thyroid-diseases,thyroid-diseases,1039,symptoms
200147,thyroid-diseases,thyroid-diseases,1040,treatment
200147,thyroid-diseases,thyroid-diseases,1043,in-the-news
200148,transplants,transplants,1044,pre-transplant-hopes-and-fears
200148,transplants,transplants,1045,transplant-results
200148,transplants,transplants,1046,medications-and-therapies
200148,transplants,transplants,1047,life-after-a-transplant
200148,transplants,transplants,1048,family-and-friends
200148,transplants,transplants,1049,in-the-news
200208,tuberous-sclerosis-alliance,tuberous-sclerosis-alliance,2335,new-to-tsc-and-need-help
200208,tuberous-sclerosis-alliance,tuberous-sclerosis-alliance,2336,parents-grandparents-and-caregivers-of-children-with-tsc
200208,tuberous-sclerosis-alliance,tuberous-sclerosis-alliance,2337,adults-with-tsc
200208,tuberous-sclerosis-alliance,tuberous-sclerosis-alliance,2338,teens-with-tsc
200208,tuberous-sclerosis-alliance,tuberous-sclerosis-alliance,2339,siblings-of-people-with-tsc
200208,tuberous-sclerosis-alliance,tuberous-sclerosis-alliance,2340,features-and-symptoms
200208,tuberous-sclerosis-alliance,tuberous-sclerosis-alliance,2341,surgeries-medications-and-treatments
200208,tuberous-sclerosis-alliance,tuberous-sclerosis-alliance,2342,genetic-issues
200208,tuberous-sclerosis-alliance,tuberous-sclerosis-alliance,2343,educational-issues
200208,tuberous-sclerosis-alliance,tuberous-sclerosis-alliance,2344,clinical-trials
200208,tuberous-sclerosis-alliance,tuberous-sclerosis-alliance,2363,announcements
200245,turner-syndrome-society,turner-syndrome-society,2915,diagnosis
200245,turner-syndrome-society,turner-syndrome-society,2916,health-care-and-treatments
200245,turner-syndrome-society,turner-syndrome-society,2917,social-and-emotional-development
200245,turner-syndrome-society,turner-syndrome-society,2918,educational-considerations
200245,turner-syndrome-society,turner-syndrome-society,2919,employment-considerations
200245,turner-syndrome-society,turner-syndrome-society,2920,financial-insurance
200245,turner-syndrome-society,turner-syndrome-society,2921,family-planning
200245,turner-syndrome-society,turner-syndrome-society,3157,navigating-and-directions
